settlement,oblast,raion,lat,lon,month,weapon_class,jet_count,mentions
Житомир,Житомирська,Житомирський,50.2598298,28.6692345,2026-03,drone,0,2
Жовті Води,Дніпропетровська,Кам’янський,48.3465174,33.5027797,2026-03,drone,0,6
Заводське,Полтавська,Миргородський,50.4052959,33.3973661,2026-03,drone,0,1
Закупне,Хмельницька,Кам’янець-Подільський,49.1205929,26.3381922,2026-03,shahed,0,1
Залізничне,Харківська,Чугуївський,49.7154088,36.9345851,2026-03,drone,0,1
Запоріжжя,Дніпропетровська,Синельниківський,48.389278,36.315651,2026-03,drone,0,2
Запоріжжя,Донецька,Волноваський,47.97781,36.74678,2026-03,drone,0,1
Запоріжжя,Запорізька,Запорізький,47.8507859,35.1182867,2026-03,drone,0,25
Запоріжжя,Запорізька,Запорізький,47.8507859,35.1182867,2026-03,shahed,0,1
Запорізьке,Дніпропетровська,Криворізький,47.6617478,33.7180001,2026-03,drone,0,2
Затока,Львівська,Яворівський,49.9220001,23.7311549,2026-03,drone,0,1
Затока,Одеська,Білгород-Дністровський,46.1458339,30.5255473,2026-03,drone,0,18
Затоки,Вінницька,Жмеринський,49.077621,27.6813781,2026-03,drone,0,1
Златопіль,Дніпропетровська,Криворізький,47.9559565,33.525732,2026-03,drone,0,1
Златопіль,Запорізька,Василівський,47.3899205,35.0028481,2026-03,drone,0,1
Зміїв,Харківська,Чугуївський,49.6815177,36.354776,2026-03,drone,0,3
Знам'янка,Кіровоградська,Кропивницький,48.7199609,32.6659476,2026-03,drone,0,1
Золота Долина,Запорізька,Мелітопольський,46.894451,35.416489,2026-03,drone,0,1
Золотарівка,Сумська,Охтирський,50.48046,34.96467,2026-03,drone,0,4
Золотницьке,Дніпропетровська,Кам’янський,48.68626,33.922,2026-03,drone,0,5
Золотоноша,Черкаська,Золотоніський,49.6689719,32.0427439,2026-03,drone,0,1
Золотухи,Полтавська,Лубенський,49.7875449,32.6997311,2026-03,drone,0,2
Золочів,Львівська,Золочівський,49.8056522,24.8988858,2026-03,drone,0,1
Золочів,Харківська,Богодухівський,50.2790531,35.9824347,2026-03,drone,0,3
Казанківка,Дніпропетровська,Криворізький,47.66556,33.1152,2026-03,drone,0,1
Кам'янське,Дніпропетровська,Кам’янський,48.5167748,34.6068797,2026-03,drone,0,3
Карлівка,Полтавська,Полтавський,49.4537175,35.1374845,2026-03,drone,0,1
Карнаухівка,Дніпропетровська,Кам’янський,48.5167748,34.6068797,2026-03,drone,0,2
Кегичівка,Харківська,Красноградський,49.2862713,35.7694811,2026-03,drone,0,1
Кириківка,Сумська,Охтирський,50.337784,35.143055,2026-03,drone,0,3
Киричкове,Дніпропетровська,Синельниківський,47.9808528,36.2333808,2026-03,drone,0,1
Київ,м. Київ,,50.4501,30.5234,2026-03,,0,2
Київ,м. Київ,,50.4501,30.5234,2026-03,drone,0,8
Ковель,Волинська,Ковельський,51.2120538,24.708894,2026-03,drone,0,1
Козача Лопань,Харківська,Харківський,50.107307,36.1205965,2026-03,drone,0,1
Козельщина,Полтавська,Кременчуцький,49.2136111,33.8413889,2026-03,drone,0,1
Коломак,Полтавська,Полтавський,49.5586111,34.0791667,2026-03,drone,0,1
Коломак,Харківська,Богодухівський,49.8436,35.31349,2026-03,drone,0,1
Комишуваха,Запорізька,Запорізький,47.7141975,35.5322725,2026-03,drone,0,2
Конопляне,Одеська,Березівський,47.037708,30.479984,2026-03,drone,0,1
Конотоп,Сумська,Конотопський,51.2397495,33.206675,2026-03,drone,0,21
Конотоп,Чернігівська,Чернігівський,51.8915393,31.595545,2026-03,drone,0,4
Кончаки,Київська,Фастівський,50.18726,29.80797,2026-03,drone,0,1
Коробчине,Дніпропетровська,Кам’янський,48.3747353,34.4569858,2026-03,drone,0,1
Короп,Чернігівська,Новгород-Сіверський,51.5671394,32.9520532,2026-03,drone,0,1
Коростень,Житомирська,Коростенський,51.0060511,28.5875505,2026-03,drone,0,1
Корюківка,Чернігівська,Корюківський,51.77444,32.2514,2026-03,drone,0,9
Костянтинівка,Дніпропетровська,Дніпровський,48.18399,34.565262,2026-03,drone,0,1
Кочеток,Харківська,Чугуївський,49.8363648,36.6898157,2026-03,drone,0,1
Крамарка,Дніпропетровська,Новомосковський,48.9145571,34.9291661,2026-03,drone,0,3
Краматорськ,Донецька,Краматорський,48.7389415,37.5843812,2026-03,drone,0,1
Краснопілля,Дніпропетровська,Новомосковський,49.118382,34.773186,2026-03,drone,0,1
Краснопілля,Сумська,Сумський,50.7712539,35.2563391,2026-03,drone,0,5
Кременчувате,Кіровоградська,Кропивницький,48.2497235,32.2043672,2026-03,drone,0,1
Кременчук,Полтавська,Кременчуцький,49.0629553,33.403516,2026-03,drone,0,4
Кременівка,Дніпропетровська,Новомосковський,49.118382,34.773186,2026-03,drone,0,2
Кременівка,Дніпропетровська,Новомосковський,49.118382,34.773186,2026-03,guided_air,0,1
Кремський Бугор,Чернігівська,Новгород-Сіверський,52.004259,33.2779899,2026-03,drone,0,1
Криве Озеро,Миколаївська,Первомайський,47.9532217,30.3425878,2026-03,drone,0,1
Кривий,Закарпатська,Хустський,48.1764917,23.291166,2026-03,drone,0,7
Кривий Ріг,Дніпропетровська,Криворізький,47.9102734,33.3917703,2026-03,drone,0,16
Кривий Ріг,Херсонська,Генічеський,46.3558121,34.3363579,2026-03,drone,0,1
Крижопіль,Вінницька,Тульчинський,48.38568,28.86941,2026-03,drone,0,1
Кролевець,Сумська,Конотопський,51.5548654,33.3875984,2026-03,drone,0,5
Куликівка,Чернігівська,Прилуцький,50.8623444,32.3910144,2026-03,drone,0,4
Куп'янськ,Харківська,Куп’янський,49.7132963,37.6141992,2026-03,drone,0,2
Курортне,Одеська,Білгород-Дністровський,46.02756,30.37273,2026-03,drone,0,1
Кушугум,Запорізька,Запорізький,47.71671,35.20981,2026-03,drone,0,1
Кілія,Одеська,Ізмаїльський,45.4409767,29.2652788,2026-03,drone,0,2
Ладижин,Вінницька,Гайсинський,48.6810505,29.2567642,2026-03,,0,1
Лебедин,Сумська,Сумський,50.5814148,34.4761301,2026-03,drone,0,8
Лебедин,Черкаська,Звенигородський,49.0132605,31.393139,2026-03,drone,0,1
Лебедине,Полтавська,Полтавський,49.1433333,34.2002778,2026-03,drone,0,2
Лебединське,Дніпропетровська,Нікопольський,47.748482,34.380531,2026-03,drone,0,2
Лиманка,Одеська,Одеський,46.367195,30.651262,2026-03,drone,0,1
Лиманівка,Запорізька,Василівський,47.2817378,35.3955872,2026-03,guided_air,0,1
Липова Долина,Сумська,Роменський,50.5637857,33.7990004,2026-03,drone,0,2
Липове,Дніпропетровська,Кам’янський,48.68626,33.922,2026-03,drone,0,1
Липове,Полтавська,Лубенський,50.2733333,32.9383333,2026-03,drone,0,2
Липовець,Вінницька,Вінницький,49.2296415,29.0642148,2026-03,drone,0,1
Лисянка,Черкаська,Звенигородський,49.2525981,30.8277476,2026-03,drone,0,1
Лозова,Харківська,Лозівський,48.8842428,36.3160254,2026-03,drone,0,2
Лозова,Чернігівська,Корюківський,51.5244906,32.5028975,2026-03,drone,0,1
Лозове,Дніпропетровська,Синельниківський,48.45863,36.42483,2026-03,drone,0,1
Львів,Дніпропетровська,Криворізький,47.9559565,33.525732,2026-03,shahed,0,1
Любе,Дніпропетровська,Криворізький,48.103291,33.751369,2026-03,drone,0,1
Люботин,Харківська,Харківський,49.9435604,35.9185185,2026-03,drone,0,1
Макарівка,Дніпропетровська,Криворізький,47.7582211,33.2364554,2026-03,drone,0,1
Макове,Сумська,Шосткинський,51.8643223,33.4728213,2026-03,drone,0,1
Макошине,Чернігівська,Корюківський,51.52279,32.21638,2026-03,drone,0,2
Мала Біла,Вінницька,Вінницький,49.339939,28.7260729,2026-03,drone,0,1
Малокозирщина,Дніпропетровська,Новомосковський,49.01825,35.35915,2026-03,drone,0,1
Марганець,Дніпропетровська,Нікопольський,47.6490555,34.649194,2026-03,drone,0,4
Маяки,Одеська,Одеський,46.413799,30.26836,2026-03,drone,0,2
Межова,Дніпропетровська,Синельниківський,48.2553506,36.7322839,2026-03,drone,0,1
Мена,Чернігівська,Корюківський,51.52279,32.21638,2026-03,drone,0,16
